item_id,title,raiting,description,price,href
p350001258, Ноутбук Lenovo IdeaPad Gaming 3 15IHU6 (82K101FJRA) Shadow Black, 18 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD, матовий / Intel Core i5-11320H (2.5 - 4.5 ГГц) / RAM 8 ГБ / SSD 256 ГБ / nVidia GeForce GTX 1650, 4 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.25 кг / чорний",31999,https://rozetka.com.ua/ua/lenovo-82k101fjra/p350001258/
p362023689, Ноутбук ASUS TUF Gaming A15 FA506ICB-HN119 (90NR0667-M00KT0) Graphite Black / AMD Ryzen 5 4600H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 2 відгуки ,"Экран 15.6"" IPS (1920x1080) Full HD 144 Гц, матовый / AMD Ryzen 5 4600H (3.0 - 4.0 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 4 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.3 кг / черный",37999,https://rozetka.com.ua/ua/asus-90nr0667-m00kt0/p362023689/
p353548038, Ноутбук Acer Aspire 3 A315-58G-57N6 (NX.ADUEU.01P) Pure Silver, 5 відгуків ,"Екран 15.6” IPS (1920x1080) Full HD, матовий / Intel Core i5-1135G7 (2.4 - 4.2 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce MX350, 2 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.7 кг / срібний",28999,https://rozetka.com.ua/ua/acer-nxadueu01p/p353548038/
p349995669, Ноутбук Lenovo IdeaPad 3 15ALC6 (82KU01C4RA) Arctic Grey, 17 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD, матовий / AMD Ryzen 5 5500U (2.1 - 4.0 ГГц) / RAM 16 ГБ / SSD 512 ГБ / AMD Radeon Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.65 кг / сірий",27999,https://rozetka.com.ua/ua/lenovo-82ku01c4ra/p349995669/
p353742207, Ноутбук ASUS TUF Gaming F15 FX506LH-HN236 (90NR03U2-M006F0) Bonfire Black / Intel Core i5-10300H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce GTX 1650, 124 відгуки ,"Екран 15.6"" IPS (1920x1080) Full HD 144 Гц, матовий / Intel Core i5-10300H (2.5 - 4.5 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce GTX 1650, 4 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.3 кг / чорний",34999,https://rozetka.com.ua/ua/asus-90nr03u2-m006f0/p353742207/
p349968489, Ноутбук Lenovo IdeaPad 1 15ADA7 (82R1007TRA) Cloud Grey, 21 відгук ,"Екран 15.6"" TN (1920x1080) Full HD, матовий / AMD Athlon Silver 3050U (2.3 - 3.2 ГГц) / RAM 8 ГБ / SSD 256 ГБ / AMD Radeon Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.6 кг / сірий",16999,https://rozetka.com.ua/ua/lenovo-82r1007tra/p349968489/
p349993386, Ноутбук Lenovo IdeaPad 3 15ALC6 (82KU01YYRA) Arctic Grey, 15 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD, матовий / AMD Ryzen 3 5300U (2.6 - 3.8 ГГц) / RAM 8 ГБ / SSD 512 ГБ / AMD Radeon Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.65 кг / сірий",22499,https://rozetka.com.ua/ua/lenovo-82ku01yyra/p349993386/
item_id,title,raiting,description,price,href
p335892088, Ноутбук Acer Aspire 7 A715-42G-R8BL (NH.QDLEU.008) Charcoal Black, 55 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD 144 Гц, матовий / AMD Ryzen 5 5500U (2.1 - 4.0 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050 Ti, 4 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.15 кг / чорний",36999,https://rozetka.com.ua/ua/acer-nhqdleu008/p335892088/
p358234014, Ноутбук ASUS Laptop X515EP-BQ654 (90NB0TZ3-M00HU0) Peacock Blue / Intel Core i5-1135G7 / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce MX330, залишити відгук ,"Экран 15.6"" IPS (1920x1080) Full HD, матовый / Intel Core i5-1135G7 (2.4 - 4.2 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce MX330, 2 ГБ / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.8 кг / синий",29999,https://rozetka.com.ua/ua/asus-90nb0tz3-m00hu0/p358234014/
p317178151, Ноутбук HP 245 G8 (3V5G0EA) Dark Ash Silver, залишити відгук ,"Екран 14” IPS (1920x1080) Full HD, матовий / AMD Ryzen 5 5500U (2.1 - 4.0 ГГц) / RAM 8 ГБ / SSD 256 ГБ / AMD Radeon Graphics / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / Windows 10 Pro 64bit / 1.47 кг / чорний",27999,https://rozetka.com.ua/ua/hp-3v5g0ea/p317178151/
p332414782, Ноутбук Lenovo Yoga 7 14ACN6 (82N7009QRA) Slate Grey, 5 відгуків ,"Екран 14"" IPS (1920x1080) Full HD, Multi-Touch, глянсовий / AMD Ryzen 7 5800U (1.9 - 4.4 ГГц) / RAM 16 ГБ / SSD 512 ГБ / AMD Radeon Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / Windows 11 Home 64bit / 1.45 кг / сірий",47777,https://rozetka.com.ua/ua/lenovo-82n7009qra/p332414782/
p359973771, Ноутбук Acer Aspire 5 A515-57G-57W3 (NX.K9TEU.006) Steel Gray, 5 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD, матовий / Intel Core i5-1240P (3.3 - 4.4 ГГц) / RAM 8 ГБ / SSD 512 ГБ / nVidia GeForce RTX 2050, 4 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.76 кг / сірий",34999,https://rozetka.com.ua/ua/acer-nxk9teu006/p359973771/
p359410905, Ноутбук Acer Aspire 3 A315-23-R5G7 (NX.HVTEU.03B) Charcoal Black, 4 відгуки ,"Екран 15.6"" IPS (1920x1080) Full HD, матовий / AMD Athlon Silver 3050U (2.3 - 3.2 ГГц) / RAM 8 ГБ / SSD 256 ГБ / AMD Radeon Graphics / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.9 кг / чорний",15999,https://rozetka.com.ua/ua/acer-nxhvteu03b/p359410905/
p348284409, Ноутбук ASUS VivoBook 17 X712EA-BX820 (90NB0TW1-M00J20) Transparent Silver / Intel Pentium Gold 7505 / RAM 8 ГБ / SSD 256 ГБ, 4 відгуки ,"Екран 17.3"" (1600x900) HD+, матовий / Intel Pentium Gold 7505 (2.0 — 3.5 ГГц) / RAM 8 ГБ / SSD 256 ГБ / Intel UHD Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.3 кг / срібний",17499,https://rozetka.com.ua/ua/asus-90nb0tw1-m00j20/p348284409/
p358228794, Ноутбук ASUS Vivobook 15 M1502IA-BQ091 (90NB0Y51-M003F0) Quiet Blue / AMD Ryzen 7 4800H / RAM 16 ГБ / SSD 512 ГБ, залишити відгук ,"Екран 15.6"" IPS (1920x1080) Full HD, матовий / AMD Ryzen 7 4800H (2.9 - 4.2 ГГц) / RAM 16 ГБ / SSD 512 ГБ / AMD Radeon Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.7 кг / синій",29999,https://rozetka.com.ua/ua/asus-90nb0y51-m003f0/p358228794/
p346065079, Ноутбук Asus ROG Strix G15 G513IM-HN008 (90NR0522-M005M0) Eclipse Gray / AMD Ryzen 7 4800H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3060, 22 відгуки ,"Екран 15.6"" IPS (1920x1080) Full HD 144 Гц, матовий / AMD Ryzen 7 4800H (2.9 - 4.2 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3060, 6 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / без ОС / 2.3 кг / сірий",49999,https://rozetka.com.ua/ua/asus-g513im-hn008/p346065079/
p348293112, Ноутбук Lenovo Legion 5 15IMH6 (82NL00B8RA) Phantom Black, 6 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD 120 Гц, матовий / Intel Core i5-10500H (2.5 - 4.5 ГГц) / RAM 8 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 4 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.3 кг / чорний",41999,https://rozetka.com.ua/ua/lenovo-82nl00b8ra/p348293112/
p356240535, Ноутбук Acer Nitro 5 AN515-57-54LP (NH.QEWEU.00U) Shale Black, 3 відгуки ,"Экран 15.6” IPS (1920x1080) Full HD 144 Гц, матовый / Intel Core i5-11400H (2.7 - 4.5 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3060, 6 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.3 кг / черный",47999,https://rozetka.com.ua/ua/acer-nhqeweu00u/p356240535/
p349993386, Ноутбук Lenovo IdeaPad 3 15ALC6 (82KU01YYRA) Arctic Grey, 15 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD, матовий / AMD Ryzen 3 5300U (2.6 - 3.8 ГГц) / RAM 8 ГБ / SSD 512 ГБ / AMD Radeon Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.65 кг / сірий",22499,https://rozetka.com.ua/ua/lenovo-82ku01yyra/p349993386/
p351025389, Ноутбук ASUS ROG Strix G17 G713RW-LL183 (90NR08H4-M00BE0) Eclipse Gray / AMD Ryzen 9 6900HX / RAM 16 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3070 Ti, 16 відгуків ,"Экран 17.3"" IPS (2560х1440) WQHD 240 Гц, матовый / AMD Ryzen 9 6900HX (3.3 - 4.9 ГГц) / RAM 16 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3070 Ti, 8 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / без ОС / 2.9 кг / темно-серый",85999,https://rozetka.com.ua/ua/asus-90nr08h4-m00be0/p351025389/
p349990281, Ноутбук Lenovo IdeaPad 1 15IAU7 (82QD004ARA) Cloud Grey, 6 відгуків ,"Екран 15.6"" TN (1920x1080) Full HD, матовий / Intel Core i5-1235U (3.3 - 4.4 ГГц) / RAM 8 ГБ / SSD 256 ГБ / Intel Iris Xe Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.63 кг / сірий",24999,https://rozetka.com.ua/ua/lenovo-82qd004ara/p349990281/
p354203979, Ноутбук Acer Nitro 5 AN515-57 (NH.QESEU.00Z) Shale Black, 6 відгуків ,"Екран 15.6” IPS (1920x1080) Full HD 144 Гц, матовий / Intel Core i5-11400H (2.7 - 4.5 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050 Ti, 4 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.2 кг / чорний",40999,https://rozetka.com.ua/ua/acer-nhqeseu00z/p354203979/
p346608171, Ноутбук ASUS Laptop X515EA-BQ2131 (90NB0TY2-M00YK0) Transparent Silver / Intel Core i3-1115G4 / RAM 12 ГБ / SSD 512 ГБ, 143 відгуки ,"Екран 15.6"" IPS (1920x1080) Full HD, матовий / Intel Core i3-1115G4 (3.0 - 4.1 ГГц) / RAM 12 ГБ / SSD 512 ГБ / Intel UHD Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.8 кг / срібний",20999,https://rozetka.com.ua/ua/asus-90nb0ty2-m00yk0/p346608171/
p359855616, Ноутбук ASUS Vivobook Pro 15 M6500IH-HN084 (90NB0YP2-M00470) Cool Silver / AMD Ryzen 5 4600H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce GTX 1650 Max-Q, 5 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD 144 Гц, глянсовий / AMD Ryzen 5 4600H (3.0 - 4.0 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce GTX 1650 Max-Q, 4 ГБ / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.8 кг / срібний",33499,https://rozetka.com.ua/ua/asus-90nb0yp2-m00470/p359855616/
p357664845, Ноутбук ASUS Laptop M515DA-BQ1255 (90NB0T41-M00C20) Slate Grey / AMD Ryzen 3 3250U / RAM 8 ГБ / SSD 256 ГБ, 4 відгуки ,"Екран 15.6"" IPS (1920x1080) Full HD, матовий / AMD Ryzen 3 3250U (2.6 - 3.5 ГГц) / RAM 8 ГБ / SSD 256 ГБ / AMD Radeon Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.8 кг / сірий",18999,https://rozetka.com.ua/ua/asus-90nb0t41-m00c20/p357664845/
p282334828, Ноутбук Acer Aspire 3 A315-35-C654 (NX.A6LEU.01A) Pure Silver, 12 відгуків ,"Екран 15.6"" (1920x1080) Full HD, матовий / Intel Celeron N4500 (1.1 - 2.8 ГГц) / RAM 4 ГБ / SSD 128 ГБ / Intel UHD Graphics / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.7 кг / срібний",12999,https://rozetka.com.ua/ua/acer_nx_a6leu_01a/p282334828/
p358120851, Ноутбук ASUS Vivobook Go 15 E510KA-EJ297 (90NB0UJ5-M00BN0) Star Black / Intel Celeron N4500 / RAM 8 ГБ / SSD 256 ГБ, 1 відгук ,"Экран 15.6"" (1920x1080) Full HD, матовый / Intel Celeron N4500 (1.1 - 2.8 ГГц) / RAM 8 ГБ / SSD 256 ГБ / Intel UHD Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.57 кг / черный",15999,https://rozetka.com.ua/ua/asus-90nb0uj5-m00bn0/p358120851/
p335740168, Ноутбук Prestigio SmartBook 141 С7 (PSB141C07CHH_MG_CIS) Silver, 21 відгук ,"Екран 14.1"" TN (1366х768) WXGA HD, матовий / Intel Celeron N3350 (1.1 - 2.4 ГГц) / RAM 4 ГБ / eMMC 128 ГБ / Intel HD Graphics 500 / без ОД / Wi-Fi / Bluetooth / веб-камера / Windows 10 Home / 1.4 кг / срібний / чехол",9999,https://rozetka.com.ua/ua/prestigio-psb141c07chh-mg-cis/p335740168/
p353548038, Ноутбук Acer Aspire 3 A315-58G-57N6 (NX.ADUEU.01P) Pure Silver, 5 відгуків ,"Екран 15.6” IPS (1920x1080) Full HD, матовий / Intel Core i5-1135G7 (2.4 - 4.2 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce MX350, 2 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.7 кг / срібний",28999,https://rozetka.com.ua/ua/acer-nxadueu01p/p353548038/
p347052162, Ноутбук ASUS Laptop X515EA-BQ1189 (90NB0TY1-M23270) Slate Grey / Intel Core i3-1115G4 / RAM 8 ГБ / SSD 256 ГБ, 4 відгуки ,"Екран 15.6"" IPS (1920x1080) Full HD, матовий / Intel Core i3-1115G4 (3.0 - 4.1 ГГц) / RAM 8 ГБ / SSD 256 ГБ / Intel UHD Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.8 кг / сірий",19999,https://rozetka.com.ua/ua/asus-90nb0ty1-m23270/p347052162/
p349968489, Ноутбук Lenovo IdeaPad 1 15ADA7 (82R1007TRA) Cloud Grey, 21 відгук ,"Екран 15.6"" TN (1920x1080) Full HD, матовий / AMD Athlon Silver 3050U (2.3 - 3.2 ГГц) / RAM 8 ГБ / SSD 256 ГБ / AMD Radeon Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.6 кг / сірий",16999,https://rozetka.com.ua/ua/lenovo-82r1007tra/p349968489/
p358169208, Ноутбук ASUS Laptop M515DA-BQ1660 (90NB0T41-M00M50) Slate Grey / AMD Ryzen 3 3250U / RAM 8 ГБ / SSD 512 ГБ, залишити відгук ,"Экран 15.6"" IPS (1920x1080) Full HD, матовый / AMD Ryzen 3 3250U (2.6 - 3.5 ГГц) / RAM 8 ГБ / SSD 512 ГБ / AMD Radeon Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.8 кг / серый",19999,https://rozetka.com.ua/ua/asus-90nb0t41-m00m50/p358169208/
p339373132," Ноутбук ASUS TUF Gaming F15 FX506HM-HN017 (90NR0753-M01170) Eclipse Gray / 15.6"" IPS / Intel Core i5-11400H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3060", 9 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD 144 Гц, матовий / Intel Core i5-11400H (2.7 - 4.5 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3060, 6 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.3 кг / сірий",48999,https://rozetka.com.ua/ua/asus-90nr0753-m01170/p339373132/
p345352756, Ноутбук Acer Aspire 3 A315-23-R684 (NX.HVTEU.03A) Charcoal Black, 5 відгуків ,"Екран 15.6"" (1920x1080) Full HD, матовий / AMD Athlon Silver 3050U (2.3 - 3.2 ГГц) / RAM 4 ГБ / SSD 128 ГБ / AMD Radeon Graphics / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.9 кг / чорний",12999,https://rozetka.com.ua/ua/acer-nxhvteu03a/p345352756/
p350010972, Ноутбук Lenovo IdeaPad Gaming 3 16IAH7 (82SA00EDRA) Onyx Grey, 11 відгуків ,"Екран 16"" IPS (1920x1200) WUXGA+ 165 Гц, матовий / ",53333,https://rozetka.com.ua/ua/lenovo-82sa00edra/p350010972/
p351780615, Ноутбук Asus ROG Strix G15 G513IC-HN004 (90NR0502-M003L0) Eclipse Gray / AMD Ryzen 7 4800H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 27 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD 144 Гц, матовий / AMD Ryzen 7 4800H (2.9 - 4.2 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 4 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / без ОС / 2.1 кг / сірий",39999,https://rozetka.com.ua/ua/asus-90nr0502-m003l0/p351780615/
p339014731, Ноутбук Acer Aspire 7 A715-42G-R5B1 (NH.QE5EU.00M) Charcoal Black, 14 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD 144 Гц, матовий / AMD Ryzen 5 5500U (2.1 - 4.0 ГГц) / RAM 8 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 4 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.15 кг / чорний",34999,https://rozetka.com.ua/ua/acer-nhqe5eu00m/p339014731/
p350001612, Ноутбук Lenovo IdeaPad Gaming 3 15ACH6 (82K201NXRA) Shadow Black, 8 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD 120 Гц, матовий / AMD Ryzen 7 5800H (3.2 - 4.4 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050 Ti, 4 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.25 кг / чорний",43999,https://rozetka.com.ua/ua/lenovo-82k201nxra/p350001612/
p351264234, Ноутбук Lenovo IdeaPad Gaming 3 15IAH7 (82S900UHRA) Onyx Grey, 10 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD 120 Гц, матовий / Intel Core i5-12450H (3.3 - 4.4 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050 Ti, 4 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.3 кг / темно-сірий",42999,https://rozetka.com.ua/ua/lenovo-82s900uhra/p351264234/
p335890867, Ноутбук Acer Aspire 5 A515-45G-R91R (NX.A8CEU.00A) Pure Silver, 5 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD, матовий / AMD Ryzen 5 5500U (2.1 - 4.0 ГГц) / RAM 16 ГБ / SSD 512 ГБ / AMD Radeon RX 640, 2 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.77 кг / срібний",30999,https://rozetka.com.ua/ua/acer-nxa8ceu00a/p335890867/
p361193046, Ноутбук ASUS Vivobook Pro 15 M6500QH-HN034 (90NB0YJ1-M003M0) Quiet Blue / AMD Ryzen 5 5600H / RAM 8 ГБ / SSD 512 ГБ / nVidia GeForce GTX 1650, залишити відгук ,"Экран 15.6"" IPS (1920x1080) Full HD 144 Гц, глянцевый / AMD Ryzen 5 5600H (3.3 - 4.2 ГГц) / RAM 8 ГБ / SSD 512 ГБ / nVidia GeForce GTX 1650, 4 ГБ / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.8 кг / синий",32999,https://rozetka.com.ua/ua/asus-90nb0yj1-m003m0/p361193046/
p360279618, Ноутбук ASUS Vivobook Pro 15 M6500QH-HN075 (90NB0YJ2-M003R0) Cool Silver / AMD Ryzen 5 5600H / RAM 8 ГБ / SSD 512 ГБ / nVidia GeForce GTX 1650, залишити відгук ,"Екран 15.6"" IPS (1920x1080) Full HD 144 Гц, глянсовий / AMD Ryzen 5 5600H (3.3 - 4.2 ГГц) / RAM 8 ГБ / SSD 512 ГБ / nVidia GeForce GTX 1650, 4 ГБ / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.8 кг / срібний",32999,https://rozetka.com.ua/ua/asus-90nb0yj2-m003r0/p360279618/
p352286433, Ноутбук Lenovo IdeaPad 3 15IAU7 (82RK00FHRA) Arctic Grey, 10 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD, матовий / Intel Core i5-1235U (3.3 - 4.4 ГГц) / RAM 16 ГБ / SSD 512 ГБ / Intel Iris Xe Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.63 кг / сірий",29999,https://rozetka.com.ua/ua/lenovo-82rk00fhra/p352286433/
p354933153, Ноутбук Acer Aspire 7 A715-42G-R7BK (NH.QE5EU.00L) Charcoal Black, 12 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD 144 Гц, матовий / AMD Ryzen 7 5700U (1.8 - 4.3 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 4 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.15 кг / чорний",40999,https://rozetka.com.ua/ua/acer-nhqe5eu00l/p354933153/
p358208829, Ноутбук ASUS Vivobook 16X M1603IA-MB079 (90NB0Y41-M003M0) Quiet Blue / AMD Ryzen 5 4600H / RAM 12 ГБ / SSD 512 ГБ, 4 відгуки ,"Экран 16"" IPS (1920x1200) WUXGA+, матовый / AMD Ryzen 5 4600H (3.0 - 4.0 ГГц) / RAM 12 ГБ / SSD 512 ГБ / AMD Radeon Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.88 кг / синий",25999,https://rozetka.com.ua/ua/asus-90nb0y41-m003m0/p358208829/
p282196218, Ноутбук Acer Aspire 5 A515-45G-R9ML (NX.A8CEU.00N) Pure Silver, 60 відгуків ,"Екран 15.6"" IPS (1920x1080) Full HD, матовий / AMD Ryzen 5 5500U (2.1 - 4.0 ГГц) / RAM 8 ГБ / SSD 512 ГБ / AMD Radeon RX 640, 2 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.77 кг / срібний",25999,https://rozetka.com.ua/ua/acer_nx_a8ceu_00n/p282196218/
p351936264, Ноутбук ASUS VivoBook 15 OLED K513EA-L11309 (90NB0SG1-M012R0) Indie Black / Intel Core i3-1115G4 / RAM 8 ГБ / SSD 512 ГБ, 3 відгуки ,"Екран 15.6"" OLED (1920x1080) Full HD, глянсовий / Intel Core i3-1115G4 (3.0 - 4.1 ГГц) / RAM 8 ГБ / SSD 512 ГБ / Intel UHD Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.8 кг / чорний",24999,https://rozetka.com.ua/ua/asus-90nb0sg1-m012r0/p351936264/
